,,Year,Value,Symbol
Total agricultural water managed area,Bangladesh,2012,6595.0,I
Total agricultural water managed area,Bangladesh,2017,6595.0,I
Total agricultural water managed area,Bangladesh,2018,6595.0,I
Area equipped for irrigation: total,Bangladesh,1997,3950.8461538462,I
Area equipped for irrigation: total,Bangladesh,2002,4450.4615384615,I
Area equipped for irrigation: total,Bangladesh,2007,4950.0769230769,I
Area equipped for irrigation: total,Bangladesh,2012,5050.0,I
Area equipped for irrigation: total,Bangladesh,2017,5050.0,I
Area equipped for irrigation: total,Bangladesh,2018,5050.0,I
% of agricultural GVA produced by irrigated agriculture,Bangladesh,1997,55.1938649021,E
% of agricultural GVA produced by irrigated agriculture,Bangladesh,2002,65.8535221043,E
% of agricultural GVA produced by irrigated agriculture,Bangladesh,2007,76.0125467347,E
% of agricultural GVA produced by irrigated agriculture,Bangladesh,2012,78.784749046,E
% of agricultural GVA produced by irrigated agriculture,Bangladesh,2017,78.3446808899,E
% of agricultural GVA produced by irrigated agriculture,Bangladesh,2018,78.2475043417,E
Ratio between rainfed and irrigated yields,Bangladesh,1997,1.58,E
Ratio between rainfed and irrigated yields,Bangladesh,2002,1.58,E
Ratio between rainfed and irrigated yields,Bangladesh,2007,1.58,I
Ratio between rainfed and irrigated yields,Bangladesh,2012,1.58,E
Ratio between rainfed and irrigated yields,Bangladesh,2017,1.58,I
Ratio between rainfed and irrigated yields,Bangladesh,2018,1.58,I
Agricultural water withdrawal as % of total renewable water resources,Bangladesh,2012,2.5671702123,I
Agricultural water withdrawal as % of total renewable water resources,Bangladesh,2017,2.5671702123,I
Agricultural water withdrawal as % of total renewable water resources,Bangladesh,2018,2.5671702123,I
Agricultural water withdrawal,Bangladesh,2012,31.5,I
Agricultural water withdrawal,Bangladesh,2017,31.5,I
Agricultural water withdrawal,Bangladesh,2018,31.5,I
Irrigation water requirement,Bangladesh,2012,24.56,I
Irrigation water requirement,Bangladesh,2017,24.56,I
Irrigation water requirement,Bangladesh,2018,24.56,I
Total agricultural water managed area,Barbados,1997,5.435,I
Total agricultural water managed area,Barbados,2002,5.435,I
Total agricultural water managed area,Barbados,2007,5.435,I
Total agricultural water managed area,Barbados,2012,5.435,I
Total agricultural water managed area,Barbados,2017,5.435,I
Total agricultural water managed area,Barbados,2018,5.435,I
Area equipped for irrigation: total,Barbados,1997,5.435,I
Area equipped for irrigation: total,Barbados,2002,5.435,I
Area equipped for irrigation: total,Barbados,2007,5.435,I
Area equipped for irrigation: total,Barbados,2012,5.435,I
Area equipped for irrigation: total,Barbados,2017,5.435,I
Area equipped for irrigation: total,Barbados,2018,5.435,I
% of agricultural GVA produced by irrigated agriculture,Barbados,2007,53.0129583294,E
% of agricultural GVA produced by irrigated agriculture,Barbados,2012,63.4565086486,E
% of agricultural GVA produced by irrigated agriculture,Barbados,2017,79.0242901174,E
% of agricultural GVA produced by irrigated agriculture,Barbados,2018,79.0242901174,E
Ratio between rainfed and irrigated yields,Barbados,2007,1.778,I
Ratio between rainfed and irrigated yields,Barbados,2017,1.778,I
Ratio between rainfed and irrigated yields,Barbados,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,1997,68.5,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,2002,68.5,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,2007,68.5,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,2012,68.5,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,2017,68.5,I
Agricultural water withdrawal as % of total renewable water resources,Barbados,2018,68.5,I
Agricultural water withdrawal,Barbados,1997,0.0548,I
Agricultural water withdrawal,Barbados,2002,0.0548,I
Agricultural water withdrawal,Barbados,2007,0.0548,I
Agricultural water withdrawal,Barbados,2012,0.0548,I
Agricultural water withdrawal,Barbados,2017,0.0548,I
Agricultural water withdrawal,Barbados,2018,0.0548,I
Irrigation water requirement,Barbados,1997,0.0137,I
Irrigation water requirement,Barbados,2002,0.0137,I
Irrigation water requirement,Barbados,2007,0.0137,I
Irrigation water requirement,Barbados,2012,0.0137,I
Irrigation water requirement,Barbados,2017,0.0137,I
Irrigation water requirement,Barbados,2018,0.0137,I
Irrigation water withdrawal,Barbados,1997,0.0548,I
Irrigation water withdrawal,Barbados,2002,0.0548,I
Irrigation water withdrawal,Barbados,2007,0.0548,I
Irrigation water withdrawal,Barbados,2012,0.0548,I
Irrigation water withdrawal,Barbados,2017,0.0548,I
Irrigation water withdrawal,Barbados,2018,0.0548,I
Total agricultural water managed area,Belarus,1997,123.0,I
Total agricultural water managed area,Belarus,2002,115.0,I
Total agricultural water managed area,Belarus,2007,93.7,I
Total agricultural water managed area,Belarus,2012,30.5,E
Area equipped for irrigation: total,Belarus,1997,123.0,I
Area equipped for irrigation: total,Belarus,2002,115.0,I
Area equipped for irrigation: total,Belarus,2007,93.7,I
Area equipped for irrigation: total,Belarus,2012,30.5,E
% of agricultural GVA produced by irrigated agriculture,Belarus,2012,0.8039114951,E
% of agricultural GVA produced by irrigated agriculture,Belarus,2017,0.6646969287,E
% of agricultural GVA produced by irrigated agriculture,Belarus,2018,0.66370998,E
Ratio between rainfed and irrigated yields,Belarus,2007,1.778,I
Ratio between rainfed and irrigated yields,Belarus,2017,1.778,I
Ratio between rainfed and irrigated yields,Belarus,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Belarus,1997,0.893955095,I
Agricultural water withdrawal as % of total renewable water resources,Belarus,2002,0.7405872193,I
Agricultural water withdrawal as % of total renewable water resources,Belarus,2007,0.7492227979,I
Agricultural water withdrawal as % of total renewable water resources,Belarus,2012,0.8341968912,I
Agricultural water withdrawal as % of total renewable water resources,Belarus,2017,0.7443868739,E
Agricultural water withdrawal as % of total renewable water resources,Belarus,2018,0.7184801382,E
Agricultural water withdrawal,Belarus,1997,0.5176,I
Agricultural water withdrawal,Belarus,2002,0.4288,I
Agricultural water withdrawal,Belarus,2007,0.4338,I
Agricultural water withdrawal,Belarus,2012,0.483,I
Agricultural water withdrawal,Belarus,2017,0.431,OF
Irrigation water requirement,Belarus,2012,0.043,I
Irrigation water requirement,Belarus,2017,0.043,I
Irrigation water requirement,Belarus,2018,0.043,I
Irrigation water withdrawal,Belarus,2017,0.004,I
Irrigation water withdrawal,Belarus,2018,0.004,I
Total agricultural water managed area,Belgium,1997,35.11,E
Total agricultural water managed area,Belgium,2002,25.4033333333,I
Total agricultural water managed area,Belgium,2007,23.35,E
Total agricultural water managed area,Belgium,2012,17.3066666667,I
Area equipped for irrigation: total,Belgium,1997,35.11,E
Area equipped for irrigation: total,Belgium,2002,25.4033333333,I
Area equipped for irrigation: total,Belgium,2012,17.3066666667,I
% of agricultural GVA produced by irrigated agriculture,Belgium,2007,1.1684389135,E
% of agricultural GVA produced by irrigated agriculture,Belgium,2012,1.2218684873,E
% of agricultural GVA produced by irrigated agriculture,Belgium,2017,1.1737542137,E
% of agricultural GVA produced by irrigated agriculture,Belgium,2018,1.1537113861,E
Ratio between rainfed and irrigated yields,Belgium,2007,1.778,I
Ratio between rainfed and irrigated yields,Belgium,2017,1.778,I
Ratio between rainfed and irrigated yields,Belgium,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Belgium,1997,0.087431694,E
Agricultural water withdrawal as % of total renewable water resources,Belgium,2002,0.2087431694,E
Agricultural water withdrawal as % of total renewable water resources,Belgium,2007,0.2016393443,E
Agricultural water withdrawal as % of total renewable water resources,Belgium,2012,0.1967213115,E
Agricultural water withdrawal as % of total renewable water resources,Belgium,2017,0.2459016393,I
Agricultural water withdrawal as % of total renewable water resources,Belgium,2018,0.2459016393,I
Agricultural water withdrawal,Belgium,1997,0.016,X
Agricultural water withdrawal,Belgium,2012,0.036,X
Agricultural water withdrawal,Belgium,2017,0.045,I
Agricultural water withdrawal,Belgium,2018,0.045,I
Irrigation water requirement,Belgium,2012,0.0222,I
Irrigation water requirement,Belgium,2017,0.0222,I
Irrigation water requirement,Belgium,2018,0.0222,I
Total agricultural water managed area,Belize,1997,3.0,E
Total agricultural water managed area,Belize,2002,3.3425,I
Total agricultural water managed area,Belize,2007,3.548,I
Total agricultural water managed area,Belize,2012,3.548,I
Total agricultural water managed area,Belize,2017,3.548,I
Total agricultural water managed area,Belize,2018,3.548,I
Area equipped for irrigation: total,Belize,1997,3.0,E
Area equipped for irrigation: total,Belize,2002,3.3425,I
Area equipped for irrigation: total,Belize,2007,3.548,I
Area equipped for irrigation: total,Belize,2012,3.548,I
Area equipped for irrigation: total,Belize,2017,3.548,I
Area equipped for irrigation: total,Belize,2018,3.548,I
% of agricultural GVA produced by irrigated agriculture,Belize,1997,5.3162437459,E
% of agricultural GVA produced by irrigated agriculture,Belize,2002,5.6815856411,E
% of agricultural GVA produced by irrigated agriculture,Belize,2007,6.0216908032,E
% of agricultural GVA produced by irrigated agriculture,Belize,2012,5.5944703397,E
% of agricultural GVA produced by irrigated agriculture,Belize,2017,5.0563695143,E
% of agricultural GVA produced by irrigated agriculture,Belize,2018,5.0563695143,E
Ratio between rainfed and irrigated yields,Belize,2007,1.778,I
Ratio between rainfed and irrigated yields,Belize,2017,1.778,I
Ratio between rainfed and irrigated yields,Belize,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Belize,1997,0.2192746059,E
Agricultural water withdrawal as % of total renewable water resources,Belize,2002,0.3147142726,E
Agricultural water withdrawal as % of total renewable water resources,Belize,2007,0.3147142726,E
Agricultural water withdrawal as % of total renewable water resources,Belize,2012,0.3147142726,E
Agricultural water withdrawal as % of total renewable water resources,Belize,2017,0.3147142726,E
Agricultural water withdrawal as % of total renewable water resources,Belize,2018,0.3147142726,E
Agricultural water withdrawal,Belize,1997,0.0476571429,I
Agricultural water withdrawal,Belize,2002,0.0684,I
Agricultural water withdrawal,Belize,2007,0.0684,I
Agricultural water withdrawal,Belize,2012,0.0684,I
Agricultural water withdrawal,Belize,2017,0.0684,I
Agricultural water withdrawal,Belize,2018,0.0684,I
Total agricultural water managed area,Benin,1997,17.98225,I
Total agricultural water managed area,Benin,2002,19.246,E
Total agricultural water managed area,Benin,2007,29.3018333333,E
Total agricultural water managed area,Benin,2012,31.313,E
Total agricultural water managed area,Benin,2017,31.313,E
Total agricultural water managed area,Benin,2018,31.313,E
Area equipped for irrigation: total,Benin,1997,10.99425,I
Area equipped for irrigation: total,Benin,2002,12.258,E
Area equipped for irrigation: total,Benin,2007,22.3138333333,E
Area equipped for irrigation: total,Benin,2012,24.325,E
Area equipped for irrigation: total,Benin,2017,24.325,E
Area equipped for irrigation: total,Benin,2018,24.325,E
% of agricultural GVA produced by irrigated agriculture,Benin,1997,0.7132541895,E
% of agricultural GVA produced by irrigated agriculture,Benin,2002,0.4607974015,E
% of agricultural GVA produced by irrigated agriculture,Benin,2007,1.0372085881,E
% of agricultural GVA produced by irrigated agriculture,Benin,2012,0.9464473148,E
% of agricultural GVA produced by irrigated agriculture,Benin,2017,0.8909138778,E
% of agricultural GVA produced by irrigated agriculture,Benin,2018,0.8909138778,E
Ratio between rainfed and irrigated yields,Benin,1997,1.393,E
Ratio between rainfed and irrigated yields,Benin,2002,1.393,E
Ratio between rainfed and irrigated yields,Benin,2007,1.393,I
Ratio between rainfed and irrigated yields,Benin,2012,1.393,E
Ratio between rainfed and irrigated yields,Benin,2017,1.393,I
Ratio between rainfed and irrigated yields,Benin,2018,1.393,I
Agricultural water withdrawal as % of total renewable water resources,Benin,1997,0.3058517837,I
Agricultural water withdrawal as % of total renewable water resources,Benin,2002,0.2235695339,I
Agricultural water withdrawal as % of total renewable water resources,Benin,2007,0.2235695339,I
Agricultural water withdrawal as % of total renewable water resources,Benin,2012,0.2235695339,I
Agricultural water withdrawal as % of total renewable water resources,Benin,2017,0.2235695339,I
Agricultural water withdrawal as % of total renewable water resources,Benin,2018,0.2235695339,I
Agricultural water withdrawal,Benin,1997,0.0807142857,I
Agricultural water withdrawal,Benin,2002,0.059,I
Agricultural water withdrawal,Benin,2007,0.059,I
Agricultural water withdrawal,Benin,2012,0.059,I
Agricultural water withdrawal,Benin,2017,0.059,I
Agricultural water withdrawal,Benin,2018,0.059,I
Irrigation water requirement,Benin,2012,0.0108,I
Irrigation water requirement,Benin,2017,0.0108,I
Irrigation water requirement,Benin,2018,0.0108,I
Irrigation water withdrawal,Benin,2002,0.045,I
Irrigation water withdrawal,Benin,2007,0.045,I
Irrigation water withdrawal,Benin,2012,0.045,I
Irrigation water withdrawal,Benin,2017,0.045,I
Irrigation water withdrawal,Benin,2018,0.045,I
Total agricultural water managed area,Bhutan,1997,27.13,I
Total agricultural water managed area,Bhutan,2002,27.405,I
Total agricultural water managed area,Bhutan,2007,27.68,E
Total agricultural water managed area,Bhutan,2012,27.68,E
Total agricultural water managed area,Bhutan,2017,27.68,E
Total agricultural water managed area,Bhutan,2018,27.68,E
