,,Year,Value,Symbol
Rural population,Bahamas,2012,64.986,X
Rural population,Bahamas,2017,67.508,X
Rural population,Bahamas,2018,67.779,X
Urban population,Bahamas,1997,233.582,X
Urban population,Bahamas,2002,253.792,X
Urban population,Bahamas,2007,281.741,X
Urban population,Bahamas,2012,307.053,X
Urban population,Bahamas,2017,327.853,X
Urban population,Bahamas,2018,331.506,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahamas,2017,0.2979,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahamas,2018,0.2979,I
Gross Domestic Product (GDP),Bahamas,1997,6332400000.0,X
Gross Domestic Product (GDP),Bahamas,2002,8881200000.0,X
Gross Domestic Product (GDP),Bahamas,2007,10618300000.0,X
Gross Domestic Product (GDP),Bahamas,2012,10720500000.0,X
GDP per capita,Bahamas,1997,22066.418092,X
GDP per capita,Bahamas,2002,28727.151577,X
GDP per capita,Bahamas,2007,31017.912645,X
GDP per capita,Bahamas,2012,28815.527404,X
GDP per capita,Bahamas,2017,30732.419232,X
GDP per capita,Bahamas,2018,31116.871408,X
"Agriculture, value added (% GDP)",Bahamas,1997,1.561809,X
"Agriculture, value added (% GDP)",Bahamas,2002,1.513309,X
"Agriculture, value added (% GDP)",Bahamas,2007,1.093395,X
"Agriculture, value added (% GDP)",Bahamas,2012,1.072711,X
Total area of the country (excl. coastal water),Bahrain,1997,71.0,X
Total area of the country (excl. coastal water),Bahrain,2002,71.0,X
Total area of the country (excl. coastal water),Bahrain,2007,75.0,X
Total area of the country (excl. coastal water),Bahrain,2012,77.0,X
Total area of the country (excl. coastal water),Bahrain,2017,78.0,E
Total area of the country (excl. coastal water),Bahrain,2018,78.0,E
Cultivated area (arable land + permanent crops),Bahrain,1997,5.0,X
Cultivated area (arable land + permanent crops),Bahrain,2002,5.2,X
Cultivated area (arable land + permanent crops),Bahrain,2007,4.4,X
Cultivated area (arable land + permanent crops),Bahrain,2012,4.6,X
Cultivated area (arable land + permanent crops),Bahrain,2017,4.6,X
Cultivated area (arable land + permanent crops),Bahrain,2018,4.6,X
Total population,Bahrain,1997,594.931,X
Total population,Bahrain,2002,735.146,X
Total population,Bahrain,2007,1035.919,X
Total population,Bahrain,2012,1299.944,X
Total population,Bahrain,2017,1494.076,X
Total population,Bahrain,2018,1569.446,X
Rural population,Bahrain,1997,69.119,X
Rural population,Bahrain,2002,85.478,X
Rural population,Bahrain,2007,119.256,X
Rural population,Bahrain,2012,146.117,X
Rural population,Bahrain,2017,161.409,X
Rural population,Bahrain,2018,167.867,X
Urban population,Bahrain,1997,525.811,X
Urban population,Bahrain,2002,649.67,X
Urban population,Bahrain,2007,916.635,X
Urban population,Bahrain,2012,1154.1,X
Urban population,Bahrain,2017,1331.175,X
Urban population,Bahrain,2018,1399.126,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahrain,2007,0.3128,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahrain,2012,0.2593333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahrain,2017,0.2649,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bahrain,2018,0.2649,I
Gross Domestic Product (GDP),Bahrain,1997,7315426213.0,X
Gross Domestic Product (GDP),Bahrain,2002,9593509106.0,X
Gross Domestic Product (GDP),Bahrain,2007,21730012434.0,X
Gross Domestic Product (GDP),Bahrain,2012,30749332535.0,X
GDP per capita,Bahrain,1997,12296.280592,X
GDP per capita,Bahrain,2002,13049.765634,X
GDP per capita,Bahrain,2007,20977.122529,X
GDP per capita,Bahrain,2012,23649.385091,X
GDP per capita,Bahrain,2017,23739.143918,X
GDP per capita,Bahrain,2018,24171.328414,X
"Agriculture, value added (% GDP)",Bahrain,1997,0.730883,X
"Agriculture, value added (% GDP)",Bahrain,2002,0.569376,X
"Agriculture, value added (% GDP)",Bahrain,2007,0.292309,X
"Agriculture, value added (% GDP)",Bahrain,2012,0.275743,X
Total area of the country (excl. coastal water),Bangladesh,1997,14846.0,X
Total area of the country (excl. coastal water),Bangladesh,2002,14846.0,X
Total area of the country (excl. coastal water),Bangladesh,2007,14846.0,X
Total area of the country (excl. coastal water),Bangladesh,2012,14846.0,X
Total area of the country (excl. coastal water),Bangladesh,2017,14797.7,E
Total area of the country (excl. coastal water),Bangladesh,2018,14757.0,E
Cultivated area (arable land + permanent crops),Bangladesh,1997,8765.0,X
Cultivated area (arable land + permanent crops),Bangladesh,2002,8753.0,X
Cultivated area (arable land + permanent crops),Bangladesh,2007,8666.0,X
Cultivated area (arable land + permanent crops),Bangladesh,2012,8520.0,X
Cultivated area (arable land + permanent crops),Bangladesh,2017,8587.33,X
Cultivated area (arable land + permanent crops),Bangladesh,2018,8602.3,X
Total population,Bangladesh,1997,120160.564,X
Total population,Bangladesh,2002,132478.086,X
Total population,Bangladesh,2007,142660.376,X
Total population,Bangladesh,2012,151005.739,X
Total population,Bangladesh,2017,159685.424,X
Total population,Bangladesh,2018,161376.708,X
Rural population,Bangladesh,1997,96063.558,X
Rural population,Bangladesh,2002,102783.564,X
Rural population,Bangladesh,2007,105592.037,X
Rural population,Bangladesh,2012,105905.797,X
Rural population,Bangladesh,2017,105622.933,X
Rural population,Bangladesh,2018,105423.904,X
Urban population,Bangladesh,1997,27791.082,X
Urban population,Bangladesh,2002,33817.103,X
Urban population,Bangladesh,2007,41547.154,X
Urban population,Bangladesh,2012,49821.256,X
Urban population,Bangladesh,2017,59046.818,X
Urban population,Bangladesh,2018,60944.245,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bangladesh,2007,0.5678,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bangladesh,2012,0.5323333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bangladesh,2017,0.5034,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Bangladesh,2018,0.5034,I
Gross Domestic Product (GDP),Bangladesh,1997,41169352757.0,X
Gross Domestic Product (GDP),Bangladesh,2002,47194755390.0,X
Gross Domestic Product (GDP),Bangladesh,2007,79825872642.0,X
Gross Domestic Product (GDP),Bangladesh,2012,128899307875.0,X
Gross Domestic Product (GDP),Bangladesh,2017,245633488923.0,X
Gross Domestic Product (GDP),Bangladesh,2018,269627615528.0,X
GDP per capita,Bangladesh,1997,332.400569,X
GDP per capita,Bangladesh,2002,345.494326,X
GDP per capita,Bangladesh,2007,542.519448,X
GDP per capita,Bangladesh,2012,827.725854,X
GDP per capita,Bangladesh,2017,1491.67341,X
GDP per capita,Bangladesh,2018,1620.668482,X
"Agriculture, value added (% GDP)",Bangladesh,1997,24.73019,X
"Agriculture, value added (% GDP)",Bangladesh,2002,21.925396,X
"Agriculture, value added (% GDP)",Bangladesh,2007,17.806539,X
"Agriculture, value added (% GDP)",Bangladesh,2012,16.177573,X
"Agriculture, value added (% GDP)",Bangladesh,2017,13.413465,X
"Agriculture, value added (% GDP)",Bangladesh,2018,13.074539,X
Total area of the country (excl. coastal water),Barbados,1997,43.0,X
Total area of the country (excl. coastal water),Barbados,2002,43.0,X
Total area of the country (excl. coastal water),Barbados,2007,43.0,X
Total area of the country (excl. coastal water),Barbados,2012,43.0,X
Total area of the country (excl. coastal water),Barbados,2017,43.0,E
Total area of the country (excl. coastal water),Barbados,2018,43.0,E
Cultivated area (arable land + permanent crops),Barbados,1997,17.0,X
Cultivated area (arable land + permanent crops),Barbados,2002,15.0,X
Cultivated area (arable land + permanent crops),Barbados,2007,14.0,X
Cultivated area (arable land + permanent crops),Barbados,2012,11.0,X
Cultivated area (arable land + permanent crops),Barbados,2017,8.0,X
Cultivated area (arable land + permanent crops),Barbados,2018,8.0,X
Total population,Barbados,1997,268.187,X
Total population,Barbados,2002,273.425,X
Total population,Barbados,2007,278.7,X
Total population,Barbados,2012,283.701,X
Total population,Barbados,2017,286.232,X
Total population,Barbados,2018,286.641,X
Rural population,Barbados,1997,173.9,X
Rural population,Barbados,2002,180.72,X
Rural population,Barbados,2007,186.537,X
Rural population,Barbados,2012,192.736,X
Rural population,Barbados,2017,196.693,X
Rural population,Barbados,2018,197.187,X
Urban population,Barbados,1997,93.045,X
Urban population,Barbados,2002,90.758,X
Urban population,Barbados,2007,89.613,X
Urban population,Barbados,2012,88.849,X
Urban population,Barbados,2017,89.026,X
Urban population,Barbados,2018,89.201,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Barbados,2002,0.3544,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Barbados,2007,0.3522,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Barbados,2012,0.3523333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Barbados,2017,0.357,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Barbados,2018,0.357,I
Gross Domestic Product (GDP),Barbados,1997,2588836721.0,X
Gross Domestic Product (GDP),Barbados,2002,3200677486.0,X
Gross Domestic Product (GDP),Barbados,2007,4674000000.0,X
GDP per capita,Barbados,1997,9698.0154,X
GDP per capita,Barbados,2002,11789.822696,X
GDP per capita,Barbados,2007,16925.583922,X
GDP per capita,Barbados,2012,16371.951613,X
GDP per capita,Barbados,2017,17423.251128,X
GDP per capita,Barbados,2018,17761.54481,X
"Agriculture, value added (% GDP)",Barbados,1997,2.593829,X
"Agriculture, value added (% GDP)",Barbados,2002,1.833987,X
Total area of the country (excl. coastal water),Belarus,1997,20760.0,X
Total area of the country (excl. coastal water),Belarus,2002,20760.0,X
Total area of the country (excl. coastal water),Belarus,2007,20760.0,X
Total area of the country (excl. coastal water),Belarus,2012,20760.0,X
Total area of the country (excl. coastal water),Belarus,2017,20760.0,E
Total area of the country (excl. coastal water),Belarus,2018,20760.0,E
Cultivated area (arable land + permanent crops),Belarus,1997,6319.0,X
Cultivated area (arable land + permanent crops),Belarus,2002,5738.0,X
Cultivated area (arable land + permanent crops),Belarus,2007,5640.0,X
Cultivated area (arable land + permanent crops),Belarus,2012,5642.0,X
Cultivated area (arable land + permanent crops),Belarus,2017,5841.0,X
Cultivated area (arable land + permanent crops),Belarus,2018,5823.0,X
Total population,Belarus,1997,10009.394,X
Total population,Belarus,2002,9745.923,X
Total population,Belarus,2007,9480.515,X
Total population,Belarus,2012,9417.046,X
Total population,Belarus,2017,9450.231,X
Total population,Belarus,2018,9452.617,X
Rural population,Belarus,1997,3154.192,X
Rural population,Belarus,2002,2850.055,X
Rural population,Belarus,2007,2548.939,X
Rural population,Belarus,2012,2301.873,X
Rural population,Belarus,2017,2070.383,X
Rural population,Belarus,2018,2023.242,X
Urban population,Belarus,1997,6918.869,X
Urban population,Belarus,2002,6957.077,X
Urban population,Belarus,2007,6987.925,X
Urban population,Belarus,2012,7169.857,X
Urban population,Belarus,2017,7397.955,X
Urban population,Belarus,2018,7428.871,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belarus,2017,0.1507,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belarus,2018,0.1507,I
Gross Domestic Product (GDP),Belarus,1997,14574579172.0,X
Gross Domestic Product (GDP),Belarus,2002,15088618674.0,X
Gross Domestic Product (GDP),Belarus,2007,46807243743.0,X
Gross Domestic Product (GDP),Belarus,2012,65685908728.0,X
Gross Domestic Product (GDP),Belarus,2017,54725418814.0,X
GDP per capita,Belarus,1997,1446.886817,X
GDP per capita,Belarus,2002,1538.53529,X
GDP per capita,Belarus,2007,4908.033054,X
GDP per capita,Belarus,2012,6934.943113,X
GDP per capita,Belarus,2017,5779.833675,X
GDP per capita,Belarus,2018,6312.054621,X
"Agriculture, value added (% GDP)",Belarus,1997,13.031365,X
"Agriculture, value added (% GDP)",Belarus,2002,9.766921,X
"Agriculture, value added (% GDP)",Belarus,2007,8.06409,X
"Agriculture, value added (% GDP)",Belarus,2012,8.130952,X
"Agriculture, value added (% GDP)",Belarus,2017,7.565833,X
Total area of the country (excl. coastal water),Belgium,2002,3053.0,X
Total area of the country (excl. coastal water),Belgium,2007,3053.0,X
Total area of the country (excl. coastal water),Belgium,2012,3053.0,X
Total area of the country (excl. coastal water),Belgium,2017,3053.0,E
Total area of the country (excl. coastal water),Belgium,2018,3053.0,E
Cultivated area (arable land + permanent crops),Belgium,2002,853.1,X
Cultivated area (arable land + permanent crops),Belgium,2007,859.9,X
Cultivated area (arable land + permanent crops),Belgium,2012,825.0,X
Cultivated area (arable land + permanent crops),Belgium,2017,859.0,X
Cultivated area (arable land + permanent crops),Belgium,2018,874.0,X
Total population,Belgium,1997,10193.0,X
Total population,Belgium,2002,10364.885,X
Total population,Belgium,2007,10697.572,X
Total population,Belgium,2012,11085.358,X
Total population,Belgium,2017,11419.748,X
Total population,Belgium,2018,11482.178,X
Rural population,Belgium,2002,285.916,X
Rural population,Belgium,2007,266.907,X
Rural population,Belgium,2012,250.039,X
Rural population,Belgium,2017,233.097,X
Rural population,Belgium,2018,229.844,X
Urban population,Belgium,1997,9814.0,X
Urban population,Belgium,2002,10078.969,X
Urban population,Belgium,2007,10430.928,X
Urban population,Belgium,2012,10833.511,X
Urban population,Belgium,2017,11196.239,X
Urban population,Belgium,2018,11268.675,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belgium,2002,0.1154,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belgium,2007,0.0996,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belgium,2012,0.0763333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belgium,2017,0.0633,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Belgium,2018,0.0633,I
Gross Domestic Product (GDP),Belgium,1997,252704748890.0,X
Gross Domestic Product (GDP),Belgium,2002,257169518031.0,X
Gross Domestic Product (GDP),Belgium,2007,470300114626.0,X
Gross Domestic Product (GDP),Belgium,2012,496181260258.0,X
GDP per capita,Belgium,1997,24717.328271,X
GDP per capita,Belgium,2002,24811.613253,X
GDP per capita,Belgium,2007,43962.176891,X
GDP per capita,Belgium,2012,44767.358857,X
GDP per capita,Belgium,2017,44118.925664,X
GDP per capita,Belgium,2018,47225.757205,X
"Agriculture, value added (% GDP)",Belgium,1997,1.340821,X
"Agriculture, value added (% GDP)",Belgium,2002,1.033134,X
"Agriculture, value added (% GDP)",Belgium,2007,0.887524,X
"Agriculture, value added (% GDP)",Belgium,2012,0.781227,X
Total area of the country (excl. coastal water),Belize,1997,2297.0,X
Total area of the country (excl. coastal water),Belize,2002,2297.0,X
Total area of the country (excl. coastal water),Belize,2007,2297.0,X
Total area of the country (excl. coastal water),Belize,2012,2297.0,X
Total area of the country (excl. coastal water),Belize,2017,2297.0,E
Total area of the country (excl. coastal water),Belize,2018,2297.0,E
Cultivated area (arable land + permanent crops),Belize,1997,98.0,X
Cultivated area (arable land + permanent crops),Belize,2002,102.0,X
Cultivated area (arable land + permanent crops),Belize,2007,102.0,X
Cultivated area (arable land + permanent crops),Belize,2012,110.0,X
Cultivated area (arable land + permanent crops),Belize,2017,122.0,X
Cultivated area (arable land + permanent crops),Belize,2018,122.0,X
Total population,Belize,1997,221.58,X
Total population,Belize,2002,262.378,X
Total population,Belize,2007,299.025,X
Total population,Belize,2012,338.0,X
Total population,Belize,2017,375.769,X
Total population,Belize,2018,383.071,X
Rural population,Belize,1997,119.66,X
